2518,11295,0.568115231
2153,4949,0.905509608
4479,10366,0.872844439
5473,6472,0.650039181
10486,13323,0.576257386
5105,2183,0.403076123
6328,11539,0.71500953
9560,5976,0.826607837
7477,1098,0.776664787
8165,15087,0.666359743
8785,403,0.749742376
6907,5768,0.076205463
4855,12812,0.465214543
3567,13616,0.737979676
5692,3190,0.146938461
4595,11357,0.636598537
672,12441,0.355595253
8584,6313,0.930431476
10898,307,0.056799097
8848,13812,0.790395877
2317,6864,0.427464442
11063,5925,0.435200607
3255,10413,0.267684584
4436,9883,0.084050755
9589,13329,0.72789191
11714,7208,0.32353089
11604,3557,0.924068006
10039,839,0.22554907
9827,5163,0.109280053
11815,3561,0.693682032
381,5599,0.49327318
5523,9180,0.756730379
1360,4579,0.435052331
8734,10306,0.72951348
8478,3475,0.020023011
6274,14927,0.80938785
32,5122,0.199477208
10526,4075,0.037468685
5151,10746,0.893168234
4885,732,0.856449078
1228,14328,0.743638568
8125,7531,0.263773584
1248,11821,0.030893714
9521,2444,0.669391221
1339,13092,0.877874621
1386,12821,0.739220452
8179,4274,0.753509664
11273,9235,0.947025438
5,14186,0.23684673
8171,1291,0.971815717
4054,14135,0.1178639
1252,8825,0.038969365
2664,9444,0.795347233
2878,12971,0.824381217
727,2445,0.357535184
10735,8128,0.612501115
7769,2212,0.31071649
11766,591,0.711525891
3121,14304,0.456240017
11768,10908,0.610021543
10876,2468,0.838056807
6960,588,0.548388566
10456,5892,0.29202147
894,504,0.003424035
1661,8346,0.717499208
2066,423,0.635467806
9349,3174,0.352827004
1126,494,0.775942235
6456,6976,0.257655598
7645,8095,0.147960648
2557,6079,0.844331154
3051,3450,0.335751792
685,11764,0.619690187
2984,1568,0.014264526
11348,11831,0.695539702
8941,9533,0.780870377
2592,178,0.191495618
4235,9154,0.034893946
2307,14651,0.957731877
4837,13991,0.186603479
10267,11126,0.495035111
2185,12541,0.753582781
9978,12602,0.971168441
11163,12619,0.19056454
4343,9166,0.458629688
8068,8557,0.54241691
4119,9268,0.835423914
5341,10439,0.163681848
888,9655,0.867807384
7505,6393,0.62759224
1566,7299,0.336795643
2683,11730,0.407447532
1019,10344,0.910210785
1959,9610,0.516408455
6416,3078,0.090546097
4657,540,0.200927396
6968,7512,0.813250741
11063,14939,0.102452183
3778,4927,0.448715049
1520,10845,0.714030162
11964,891,0.336729733
1603,8865,0.320639804
7173,9900,0.535310311
344,544,0.981745766
3558,291,0.16500909
6537,1653,0.975145591
5973,2753,0.283027173
455,15003,0.17089727
2904,9536,0.337959412
4185,1972,0.927411078
4811,455,0.385279397
9466,13413,0.495742075
7089,9473,0.031147366
1379,8615,0.64658473
535,4074,0.748514912
6359,7674,0.038628133
7705,9148,0.680696873
9664,12425,0.149705698
1978,7969,0.765652685
1983,7121,0.277455209
11536,4008,0.309172636
6375,12732,0.228340048
4577,6748,0.242342617
8699,5940,0.008375959
3102,3870,0.603754064
9324,3657,0.598008257
7668,2089,0.414267149
6827,8931,0.540873472
11767,5733,0.374475275
3819,1213,0.306690875
3800,7455,0.667595531
9273,8210,0.655263382
8370,11283,0.67282169
1318,11114,0.409325827
1637,3400,0.774909173
3207,5628,0.402588957
3888,5557,0.172926125
3263,8232,0.209029215
233,2075,0.054818563
6035,4824,0.419555431
8487,13157,0.385426536
816,9673,0.768087144
4551,12930,0.911889777
7266,1421,0.573224147
1242,15341,0.792790749
11317,13379,0.600889483
8835,10593,0.764821581
5665,5862,0.259592752
11511,7821,0.563563521
9310,2433,0.638399438
11902,12178,0.365304212
6885,9776,0.992429404
2568,6146,0.040186078
8311,13814,0.002998167
4810,13532,0.711122701
6854,6238,0.608230746
4667,6143,0.333842856
9607,546,0.287954197
4055,8749,0.836398303
10403,2278,0.983110244
1053,6969,0.007560423
4361,2159,0.034243803
5647,6990,0.583914762
11115,2715,0.781369336
5947,11805,0.320875162
2529,2117,0.647508655
3398,316,0.22625694
197,14108,0.491220246
3481,5423,0.823358087
2011,854,0.614219171
11980,557,0.620716941
5283,187,0.341848302
6065,14587,0.326475476
5504,512,0.192226082
7170,6201,0.960752318
4127,9063,0.460254465
5908,7160,0.30202304
10083,5981,0.127040531
10893,15327,0.957617484
7420,3204,0.419777875
10493,6699,0.338621339
1466,7180,0.676052685
11875,9051,0.088912079
8896,10797,0.055018243
10262,1946,0.907495622
11571,15406,0.242544158
312,3791,0.45507485
2830,4073,0.270949069
1143,13447,0.44819023
8361,8901,0.534932062
1818,12461,0.172181065
11279,10793,0.850875459
6504,8289,0.096026227
2917,3253,0.493182671
175,12593,0.772916598
10988,510,0.856025519
6486,2351,0.208084993
4890,11119,0.824136292
3525,5161,0.394873884
3407,7138,0.598591629
4681,13752,0.536576001
399,1432,0.060094904
7455,14721,0.644103135
394,7402,0.813347315
11067,12941,0.565153031
9241,5848,0.030146584
3585,1170,0.841299151
5813,3825,0.569229579
269,1212,0.772450456
860,3973,0.323025141
10678,9742,0.059912056
6732,8471,0.315118902
11508,6453,0.069814078
7950,2475,0.220059603
4124,6384,0.823394771
5162,8337,0.084049003
3258,4840,0.375984231
7283,13612,0.655890032
1676,12251,0.111675802
1097,5921,0.69928333
11127,10825,0.818761901
9462,6584,0.76013435
2310,4874,0.763198027
11598,2297,0.467125317
3578,13120,0.57425386
8378,10186,0.539926074
10542,2965,0.632433648
6823,10005,0.814897638
6128,3277,0.900763897
7929,11520,0.494075288
11131,10120,0.105148639
9763,9924,0.797251346
6455,6593,0.687075569
11721,4575,0.834554268
5697,8677,0.073198167
4490,1271,0.56272192
4907,511,0.272672949
7701,14133,0.478468907
5560,6893,0.210643686
2839,5419,0.547113605
10920,7233,0.26586288
5589,8808,0.649307379
7199,15323,0.117872994
4824,13632,0.600521539
2097,14486,0.10016763
4051,9615,0.380522688
8728,9394,0.918900676
7102,8916,0.335472576
1180,7115,0.290510956
9473,400,0.255382203
8756,2207,0.43929687
5827,10441,0.460544854
7575,15115,0.483206377
9883,3260,0.509534869
6631,13510,0.22818144
11145,6769,0.993284545
1909,9072,0.319486207
8626,6981,0.201161905
3221,7627,0.11929224
6241,11165,0.05625313
9218,13595,0.827930691
9457,2552,0.028985447
10283,2295,0.813547426
7472,4309,0.497282932
11014,7366,0.073225284
8605,8868,0.653974349
6053,8665,0.384102476
10982,11368,0.2424624
7131,14090,0.502654177
1223,10369,0.76681987
9881,6340,0.250516599
11658,4116,0.99074318
10810,3867,0.56502393
8762,2619,0.479955907
9082,1520,0.608811107
573,1737,0.726134144
4770,2586,0.252301453
7889,8345,0.011407591
7482,9081,0.522204538
9918,6168,0.904830461
3951,14909,0.505062039
9306,14323,0.243918489
3039,7678,0.704967945
10147,2989,0.805766741
1632,1834,0.139879913
8356,13544,0.751237561
4534,13956,0.008433436
9222,11470,0.639783533
598,14782,0.681017811
2603,6971,0.810685334
9110,7920,0.985069566
9386,14423,0.37028896
280,14420,0.79919392
4990,7796,0.092965537
643,5104,0.467082805
876,13796,0.99528458
10769,6471,0.582995881
8395,8815,0.479805551
2969,7007,0.432423166
2380,1218,0.998424838
5250,13080,0.916407602
786,4779,0.296402876
3833,5495,0.595330544
7499,9721,0.384218917
7704,8476,0.228861074
4075,5090,0.110395605
3571,12215,0.767677189
6901,8620,0.996019414
7822,5276,0.479258054
5923,10527,0.901678927
7159,4941,0.82233928
8534,8948,0.821805782
8132,1635,0.269695789
4580,3402,0.955874097
10048,7642,0.467510043
5091,11843,0.892411939
10717,5902,0.250283987
3464,321,0.079324573
7486,5905,0.883726329
7470,10034,0.181123219
1939,5991,0.664592256
1588,2600,0.448066806
1836,4734,0.820823837
8898,9502,0.040216865
10452,5841,0.270418494
3738,14991,0.594127114
10918,11174,0.358991753
8546,10420,0.202841436
367,10312,0.665771619
9077,10409,0.071859214
3153,11181,0.284404954
6812,1512,0.372931238
5402,4706,0.312510852
191,7305,0.608299449
2777,5081,0.514781592
811,65,0.341436649
3128,860,0.156434533
4899,10866,0.483941535
7863,12270,0.049215954
2077,11491,0.674638181
5702,4257,0.199781297
1085,6722,0.977481617
832,3384,0.06176606
10764,12950,0.002107419
853,11266,0.603748916
11850,7637,0.568437165
8733,7792,0.711356027
7064,4521,0.225728499
3934,1391,0.421358172
2196,7232,0.659198524
112,814,0.186961877
10358,12103,0.17310782
6512,495,0.668265665
8574,12504,0.17740187
9193,8195,0.198779419
7998,8020,0.056323919
9076,10934,0.51971786
3842,10507,0.647746694
6308,2177,0.032375839
5723,9089,0.034528073
6755,8588,0.345819636
4013,12697,0.280736122
1850,1270,0.886423586
1423,1822,0.109800973
3798,801,0.116434026
4964,7077,0.94278776
3030,5928,0.181296364
7325,3854,0.333775292
11776,689,0.466315995
4464,5227,0.105050847
9690,14214,0.795218019
10560,3420,0.080576473
9779,6579,0.60593095
2077,5438,0.088144114
3802,5524,0.025072874
6099,1327,0.383995595
7921,8613,0.031575294
6739,8104,0.2393414
2488,14235,0.701426685
2246,2173,0.346755202
2828,934,0.741985035
2696,3765,0.022400439
4327,9761,0.90772054
9878,13515,0.617147058
11636,5857,0.758846628
9718,6004,0.994833262
1874,4826,0.299930861
8486,11895,0.055366148
4016,144,0.689192954
9628,2787,0.44605602
11299,11207,0.635725597
4703,14855,0.414933252
1789,3651,0.49570617
571,8136,0.203181194
9239,1980,0.049910601
7399,11924,0.700469299
2051,14025,0.596370564
10525,12078,0.010343728
7816,3024,0.038585073
10536,10097,0.374975645
7518,7307,0.84184021
10008,6418,0.770648588
7102,12894,0.599070302
1899,6614,0.905061423
5860,5232,0.703642803
4275,607,0.133545258
976,13373,0.835759013
10092,12209,0.865694004
11639,10462,0.292237099
3333,14773,0.003688948
4894,2283,0.542399052
1288,266,0.687961444
6332,12596,0.481919066
5521,12340,0.883903517
8853,11768,0.718054255
4563,13001,0.799751789
526,10155,0.906690629
3897,7845,0.175765186
7961,3401,0.839109111
3678,4517,0.01778958
3568,841,0.238996764
2861,2386,0.423860788
6875,13591,0.708631463
1272,9585,0.427349383
11234,10470,0.004875078
6011,6896,0.357341058
8548,13696,0.360319613
2333,5484,0.720575665
2060,8983,0.531822427
11531,1764,0.090194139
2858,7035,0.525441606
197,2980,0.494150338
4349,12998,0.83973714
9880,7247,0.132936505
11638,13652,0.696394969
8322,9836,0.836454186
7663,13054,0.940998098
5004,12704,0.226294773
7,9255,0.24910974
6363,294,0.789648756
2209,12282,0.140193805
8758,8805,0.172765197
7916,15325,0.068090612
5424,1730,0.901598189
6410,12177,0.334447885
10702,15262,0.041602908
3487,9396,0.02774625
3333,10632,0.245265241
11057,13555,0.859659123
8490,14518,0.113487652
9056,14926,0.616359099
7691,1558,0.936284451
3670,12303,0.123203656
3494,11724,0.059505919
1385,5416,0.697477815
11343,3195,0.719998056
1071,2598,0.383137682
2835,9486,0.126442305
8625,4569,0.438183157
9356,1186,0.779947717
124,14104,0.974227472
141,13730,0.085374354
10080,6972,0.028465889
8386,7528,0.148910449
344,11621,0.258877601
11833,10131,0.513787326
11542,4552,0.43624479
5450,6410,0.68268231
7844,4358,0.582879297
2073,5033,0.800288486
5660,14862,0.306517438
10470,9212,0.766054848
3536,13420,0.821057344
9026,6388,0.248290571
10917,824,0.299156493
7768,1067,0.886994069
2099,15151,0.758114387
9151,2142,0.332568356
9595,6873,0.176494893
863,8338,0.622875081
10978,1598,0.977971929
6371,12493,0.832743557
11555,4860,0.968747528
3167,3713,0.362595715
617,4981,0.999790538
2042,12743,0.072101647
131,5854,0.007877401
1435,7538,0.105273292
1727,1532,0.269515277
5886,11291,0.145384091
11516,5734,0.375512267
4287,9857,0.534352349
3132,6988,0.597430121
6739,4216,0.767621236
2516,9445,0.821882139
3039,6080,0.526011475
7981,2971,0.480772369
3086,5579,0.683680096
9405,11560,0.307701929
6809,1308,0.582378689
3484,12586,0.775730015
9072,6411,0.801231504
10457,8268,0.383754322
8088,6484,0.583069378
11179,11632,0.048805441
10902,8915,0.292911926
10157,5085,0.484216181
118,6899,0.069921441
2664,14828,0.090326051
2730,11692,0.872529222
1403,13756,0.283204463
6886,13397,0.987914074
11081,7762,0.959407275
8905,852,0.164936503
4836,2667,0.450609247
3453,5704,0.316235073
4429,6773,0.695191668
9795,14184,0.604544554
2551,2405,0.518878985
8041,4649,0.610303416
4027,9454,0.737714857
8093,9060,0.728429695
5878,15334,0.208003706
7229,13278,0.688503864
10882,14011,0.617277163
4389,5160,0.424267605
10617,4831,0.409242577
5714,14659,0.537751591
2403,9695,0.535828462
6567,460,0.9784089
10379,5448,0.036373123
3049,5845,0.867261043
452,1920,0.074375289
9313,7069,0.708538986
240,4031,0.662012838
4337,3952,0.048819054
8050,573,0.139860982
2117,4147,0.086098508
8706,391,0.27706519
8845,6285,0.409235679
7273,176,0.741683177
6312,2782,0.229848926
189,2505,0.781181639
7514,6678,0.31650197
385,12635,0.409004318
7991,11513,0.937467726
836,1844,0.383102606
3694,7253,0.897128626
1842,6327,0.212946976
5154,2953,0.341152546
8276,7975,0.898412016
7150,456,0.767436018
3823,10382,0.838504927
1563,14128,0.330461176
10873,9916,0.157249026
10152,14253,0.919832971
984,10478,0.125257357
9890,14136,0.219207183
4887,12213,0.751712159
10776,3290,0.701480575
6924,10138,0.332156669
7669,7248,0.948765604
282,3652,0.165028352
10791,9045,0.016284464
4663,7575,0.195990199
1855,11816,0.573405839
2684,15176,0.096813987
10827,12372,0.762451684
1050,6189,0.494150983
8373,14369,0.371236266
715,12886,0.249164959
4423,8413,0.909392036
652,10700,0.671539446
502,2366,0.131290629
10563,13466,0.84947975
796,12823,0.58733543
6531,13359,0.436590038
4203,12959,0.581292208
8675,2913,0.86826436
7435,6276,0.899321188
4137,5531,0.031875639
5309,9795,0.906553124
5517,10362,0.288674099
882,13949,0.95892081
4312,3199,0.301578917
11296,1245,0.481852974
6908,13705,0.357531842
5378,2353,0.939908191
10014,13757,0.984754304
994,14752,0.463421021
5211,2943,0.641134427
2808,327,0.249957244
7103,13669,0.798713798
1912,11226,0.120296371
4466,14784,0.592254049
405,11915,0.319070036
5673,4828,0.744336931
11233,7946,0.545259281
8660,9064,0.932905434
3297,8773,0.767536426
1730,3819,0.763937307
6727,13121,0.342858792
7184,2815,0.399861191
3614,10984,0.46291357
11191,1399,0.979170353
410,13787,0.229855801
1825,101,0.06981648
9555,15008,0.457855588
11943,10898,0.107088511
6012,8090,0.414423427
1969,14679,0.95483235
10552,7722,0.120597483
7904,7353,0.386777696
11117,8494,0.69133237
931,5403,0.85613374
396,10755,0.055998741
7203,9574,0.580474792
10690,10213,0.22629882
9186,13411,0.861510943
2717,3283,0.588123666
2220,8767,0.815711438
88,6288,0.216370823
105,10959,0.020107
2710,9483,0.442903627
5798,14370,0.333321738
8269,8147,0.863508301
3967,401,0.588808555
8827,5442,0.104247051
6992,1116,0.246274821
8887,2328,0.496940776
472,11344,0.228803118
10257,11524,0.795630375
8724,10786,0.484819459
3394,14716,0.481387926
3752,8696,0.233216384
6943,5534,0.855869045
5726,14388,0.091339761
7043,9264,0.068573777
11458,13137,0.969563613
1496,6723,0.795736109
6016,4886,0.125902401
8968,2907,0.917753257
9228,6026,0.483587929
1243,7936,0.323180409
6283,1426,0.04541941
11002,15019,0.937201781
11731,3352,0.52772055
11139,6444,0.788117302
10550,12253,0.084385815
5939,7611,0.305969792
10430,6376,0.330035007
8148,3301,0.141751878
2029,11829,0.153121598
6258,7031,0.76423628
9875,2759,0.307611903
8432,7149,0.96752717
5278,8812,0.615948526
8218,7497,0.6154485
580,10497,0.629922876
8610,5787,0.67871342
2207,11684,0.871219348
10502,11793,0.883035935
6935,7466,0.312660863
3141,14306,0.003750348
1715,8664,0.545922706
7676,6011,0.127923863
1549,5301,0.511302397
11564,3348,0.162417855
10614,6995,0.804402885
10131,2034,0.286855141
6426,6791,0.421637253
932,9654,0.575986605
1192,4778,0.271554654
10841,6681,0.687024449
7406,6171,0.264732743
5127,4466,0.48764784
10608,14269,0.988197812
7919,12519,0.147600863
9864,4247,0.898372963
901,9862,0.751971425
590,4822,0.236999589
3715,9183,0.27192066
5174,11176,0.936747881
1628,11492,0.260367688
2596,8002,0.314020788
7596,1596,0.058803766
10757,3503,0.512037855
5820,7087,0.22856515
6485,10317,0.718572244
11743,13505,0.419473749
4390,11690,0.447983399
8324,1130,0.14321235
2788,3890,0.173240334
8949,11292,0.9721799
2180,11305,0.461895144
2321,6652,0.155581172
4613,11951,0.064822723
4935,1459,0.22002233
3645,6638,0.432558229
7183,5340,0.83760115
5927,14448,0.682127329
3667,12507,0.847748842
10227,10065,0.099792711
9951,3831,0.671793693
4045,4726,0.71314388
3052,14913,0.850450775
7531,8126,0.276943891
2825,2227,0.074058758
10075,4844,0.431317443
9627,7373,0.73611643
5508,10728,0.306678553
4109,13114,0.922477267
5035,559,0.660653735
6145,2812,0.180218956
5701,6416,0.975550832
974,3155,0.116517009
1710,10702,0.629891569
6146,7020,0.955978266
2164,3288,0.837831106
5858,1647,0.706706533
4729,493,0.682544439
9139,15207,0.467347935
3383,935,0.084893423
4469,920,0.146204211
10425,13692,0.899198232
2004,8971,0.363258193
8870,2100,0.803198361
10792,12681,0.466201579
4472,9747,0.721804574
281,2617,0.75482234
8685,646,0.305756811
3703,8091,0.68079479
11837,12476,0.969453506
654,11535,0.89544563
5732,3213,0.453160687
1760,11540,0.65532515
25,10772,0.302478979
5964,7079,0.245180964
859,2488,0.549648348
10639,11453,0.832899087
10993,12171,0.119061954
6841,12006,0.492886995
2690,6498,0.178899302
7763,8500,0.654051299
3813,754,0.408278383
5917,2260,0.722207157
4097,885,0.159283429
517,6012,0.363192684
7736,7473,0.15666278
10696,4481,0.140096253
7746,7931,0.888786029
4336,10506,0.00418769
7433,11231,0.696718605
3167,9659,0.448563043
899,12987,0.84617215
3552,6408,0.976088207
4662,9478,0.673735917
7861,410,0.538907011
11611,10938,0.344611696
1251,12498,0.88823918
6116,4818,0.668093363
6334,7873,0.110211667
11274,8106,0.917606055
1266,10203,0.391037918
8064,5864,0.306439227
10035,4733,0.875796993
6754,5916,0.460685439
1217,4916,0.128125072
11138,13773,0.542821768
5434,1120,0.109747027
3725,4541,0.289750547
11262,6350,0.885568231
3696,9357,0.490574643
4559,7348,0.212331273
7546,3207,0.210092744
6742,15065,0.108757882
4763,4619,0.720409957
5902,1995,0.191680584
3075,14060,0.531101941
3203,12175,0.385176142
3055,4855,0.885532815
8153,831,0.668484708
8681,8735,0.402644622
11239,15275,0.641441602
166,6657,0.523181878
8358,3088,0.882123868
8204,5979,0.598663998
11058,11244,0.817877092
10286,2350,0.239385326
8109,9600,0.134464721
8233,1706,0.704135273
11060,6443,0.192834895
2713,3254,0.027716256
6747,9488,0.928701598
2256,3846,0.623116892
6230,3943,0.128101077
6586,10709,0.70580897
209,3832,0.069474751
10144,34,0.012068098
1809,2525,0.916179791
8234,5879,0.148751357
6843,1436,0.717260488
2777,9648,0.548941668
1455,8619,0.808483672
8516,11285,0.904893051
193,9305,0.34588385
10911,14930,0.60314235
3921,825,0.526574175
5138,2333,0.091839427
10146,9010,0.593772356
9105,13658,0.552562515
2956,11021,0.887200764
3402,5624,0.066088758
9432,2811,0.468086866
3191,12447,0.074913696
8531,14859,0.245787089
3954,9104,0.091984221
5492,11110,0.592711274
5823,7514,0.920519412
6000,11756,0.288130414
5736,12337,0.995452388
969,5515,0.395034858
4000,14078,0.486447805
7945,12809,0.26092812
8277,10541,0.383687353
600,13952,0.793461615
5537,4757,0.23918149
10645,8703,0.639466674
5977,3855,0.580093778
6478,13437,0.521664598
1861,10234,0.284299045
2253,6082,0.60714809
2132,13576,0.626403364
10430,5084,0.220102372
6156,2661,0.457888368
1635,11608,0.884454876
7030,9852,0.077195501
3794,2724,0.622618861
4888,2036,0.769156264
1060,14362,0.906810595
4583,12235,0.072170142
5277,1454,0.468672088
11681,9954,0.544364508
9975,15289,0.084516552
6472,2369,0.671880419
7381,4275,0.599338298
7589,271,0.066724096
223,14844,0.897404211
210,11841,0.192541212
7035,5126,0.416471611
432,1086,0.972291681
9906,14371,0.584752423
1843,3501,0.674411231
7060,3060,0.946138821
2470,8538,0.313026242
10102,3901,0.653930725
2325,853,0.189009922
1965,4046,0.823214614
5824,584,0.727675669
10383,242,0.6530525
9273,7636,0.910495641
1555,12908,0.376696984
5503,2589,0.231073267
6918,9225,0.424530741
2113,12495,0.595543176
1526,10123,0.942361688
1877,9559,0.266131746
8309,7595,0.166018856
673,15385,0.099723162
7136,883,0.216923596
2405,7833,0.547434669
500,14337,0.34121992
319,5577,0.373002278
2974,305,0.58559436
10849,2601,0.419566969
10432,6897,0.127798805
4219,2135,0.687011875
10778,15329,0.652029676
8592,2073,0.738099228
6038,8065,0.052902826
10754,11256,0.926187268
